Generation,Min,Max,Mean
4056,-nan(ind),-nan(ind),-nan(ind)
4057,-nan(ind),-nan(ind),-nan(ind)
4058,-nan(ind),-nan(ind),-nan(ind)
4059,-nan(ind),-nan(ind),-nan(ind)
4060,-nan(ind),-nan(ind),-nan(ind)
4061,-nan(ind),-nan(ind),-nan(ind)
4062,-nan(ind),-nan(ind),-nan(ind)
4063,-nan(ind),-nan(ind),-nan(ind)
4064,-nan(ind),-nan(ind),-nan(ind)
4065,-nan(ind),-nan(ind),-nan(ind)
4066,-nan(ind),-nan(ind),-nan(ind)
4067,-nan(ind),-nan(ind),-nan(ind)
4068,-nan(ind),-nan(ind),-nan(ind)
4069,-nan(ind),-nan(ind),-nan(ind)
4070,-nan(ind),-nan(ind),-nan(ind)
4071,-nan(ind),-nan(ind),-nan(ind)
4072,-nan(ind),-nan(ind),-nan(ind)
4073,-nan(ind),-nan(ind),-nan(ind)
4074,-nan(ind),-nan(ind),-nan(ind)
4075,-nan(ind),-nan(ind),-nan(ind)
4076,-nan(ind),-nan(ind),-nan(ind)
4077,-nan(ind),-nan(ind),-nan(ind)
4078,-nan(ind),-nan(ind),-nan(ind)
4079,-nan(ind),-nan(ind),-nan(ind)
4080,-nan(ind),-nan(ind),-nan(ind)
4081,-nan(ind),-nan(ind),-nan(ind)
4082,-nan(ind),-nan(ind),-nan(ind)
4083,-nan(ind),-nan(ind),-nan(ind)
4084,-nan(ind),-nan(ind),-nan(ind)
4085,-nan(ind),-nan(ind),-nan(ind)
4086,-nan(ind),-nan(ind),-nan(ind)
4087,-nan(ind),-nan(ind),-nan(ind)
4088,-nan(ind),-nan(ind),-nan(ind)
4089,-nan(ind),-nan(ind),-nan(ind)
4090,-nan(ind),-nan(ind),-nan(ind)
4091,-nan(ind),-nan(ind),-nan(ind)
4092,-nan(ind),-nan(ind),-nan(ind)
4093,-nan(ind),-nan(ind),-nan(ind)
4094,-nan(ind),-nan(ind),-nan(ind)
4095,-nan(ind),-nan(ind),-nan(ind)
4096,-nan(ind),-nan(ind),-nan(ind)
4097,-nan(ind),-nan(ind),-nan(ind)
4098,-nan(ind),-nan(ind),-nan(ind)
4099,-nan(ind),-nan(ind),-nan(ind)
4100,-nan(ind),-nan(ind),-nan(ind)
4101,-nan(ind),-nan(ind),-nan(ind)
4102,-nan(ind),-nan(ind),-nan(ind)
4103,-nan(ind),-nan(ind),-nan(ind)
4104,-nan(ind),-nan(ind),-nan(ind)
4105,-nan(ind),-nan(ind),-nan(ind)
4106,-nan(ind),-nan(ind),-nan(ind)
4107,-nan(ind),-nan(ind),-nan(ind)
4108,-nan(ind),-nan(ind),-nan(ind)
4109,-nan(ind),-nan(ind),-nan(ind)
4110,-nan(ind),-nan(ind),-nan(ind)
4111,-nan(ind),-nan(ind),-nan(ind)
4112,-nan(ind),-nan(ind),-nan(ind)
4113,-nan(ind),-nan(ind),-nan(ind)
4114,-nan(ind),-nan(ind),-nan(ind)
4115,-nan(ind),-nan(ind),-nan(ind)
4116,-nan(ind),-nan(ind),-nan(ind)
4117,-nan(ind),-nan(ind),-nan(ind)
4118,-nan(ind),-nan(ind),-nan(ind)
4119,-nan(ind),-nan(ind),-nan(ind)
4120,-nan(ind),-nan(ind),-nan(ind)
4121,-nan(ind),-nan(ind),-nan(ind)
4122,-nan(ind),-nan(ind),-nan(ind)
4123,-nan(ind),-nan(ind),-nan(ind)
4124,-nan(ind),-nan(ind),-nan(ind)
4125,-nan(ind),-nan(ind),-nan(ind)
4126,-nan(ind),-nan(ind),-nan(ind)
4127,-nan(ind),-nan(ind),-nan(ind)
4128,-nan(ind),-nan(ind),-nan(ind)
4129,-nan(ind),-nan(ind),-nan(ind)
4130,-nan(ind),-nan(ind),-nan(ind)
4131,-nan(ind),-nan(ind),-nan(ind)
4132,-nan(ind),-nan(ind),-nan(ind)
4133,-nan(ind),-nan(ind),-nan(ind)
4134,-nan(ind),-nan(ind),-nan(ind)
4135,-nan(ind),-nan(ind),-nan(ind)
4136,-nan(ind),-nan(ind),-nan(ind)
4137,-nan(ind),-nan(ind),-nan(ind)
4138,-nan(ind),-nan(ind),-nan(ind)
4139,-nan(ind),-nan(ind),-nan(ind)
4140,-nan(ind),-nan(ind),-nan(ind)
4141,-nan(ind),-nan(ind),-nan(ind)
4142,-nan(ind),-nan(ind),-nan(ind)
4143,-nan(ind),-nan(ind),-nan(ind)
4144,-nan(ind),-nan(ind),-nan(ind)
4145,-nan(ind),-nan(ind),-nan(ind)
4146,-nan(ind),-nan(ind),-nan(ind)
4147,-nan(ind),-nan(ind),-nan(ind)
4148,-nan(ind),-nan(ind),-nan(ind)
4149,-nan(ind),-nan(ind),-nan(ind)
4150,-nan(ind),-nan(ind),-nan(ind)
4151,-nan(ind),-nan(ind),-nan(ind)
4152,-nan(ind),-nan(ind),-nan(ind)
4153,-nan(ind),-nan(ind),-nan(ind)
4154,-nan(ind),-nan(ind),-nan(ind)
4155,-nan(ind),-nan(ind),-nan(ind)
4156,-nan(ind),-nan(ind),-nan(ind)
4157,-nan(ind),-nan(ind),-nan(ind)
4158,-nan(ind),-nan(ind),-nan(ind)
4159,-nan(ind),-nan(ind),-nan(ind)
4160,-nan(ind),-nan(ind),-nan(ind)
4161,-nan(ind),-nan(ind),-nan(ind)
4162,-nan(ind),-nan(ind),-nan(ind)
4163,-nan(ind),-nan(ind),-nan(ind)
4164,-nan(ind),-nan(ind),-nan(ind)
4165,-nan(ind),-nan(ind),-nan(ind)
4166,-nan(ind),-nan(ind),-nan(ind)
4167,-nan(ind),-nan(ind),-nan(ind)
4168,-nan(ind),-nan(ind),-nan(ind)
4169,-nan(ind),-nan(ind),-nan(ind)
4170,-nan(ind),-nan(ind),-nan(ind)
4171,-nan(ind),-nan(ind),-nan(ind)
4172,-nan(ind),-nan(ind),-nan(ind)
4173,-nan(ind),-nan(ind),-nan(ind)
4174,-nan(ind),-nan(ind),-nan(ind)
4175,-nan(ind),-nan(ind),-nan(ind)
4176,-nan(ind),-nan(ind),-nan(ind)
4177,-nan(ind),-nan(ind),-nan(ind)
4178,-nan(ind),-nan(ind),-nan(ind)
4179,-nan(ind),-nan(ind),-nan(ind)
4180,-nan(ind),-nan(ind),-nan(ind)
4181,-nan(ind),-nan(ind),-nan(ind)
4182,-nan(ind),-nan(ind),-nan(ind)
4183,-nan(ind),-nan(ind),-nan(ind)
4184,-nan(ind),-nan(ind),-nan(ind)
4185,-nan(ind),-nan(ind),-nan(ind)
4186,-nan(ind),-nan(ind),-nan(ind)
4187,-nan(ind),-nan(ind),-nan(ind)
4188,-nan(ind),-nan(ind),-nan(ind)
4189,-nan(ind),-nan(ind),-nan(ind)
4190,-nan(ind),-nan(ind),-nan(ind)
4191,-nan(ind),-nan(ind),-nan(ind)
4192,-nan(ind),-nan(ind),-nan(ind)
4193,-nan(ind),-nan(ind),-nan(ind)
4194,-nan(ind),-nan(ind),-nan(ind)
4195,-nan(ind),-nan(ind),-nan(ind)
4196,-nan(ind),-nan(ind),-nan(ind)
4197,-nan(ind),-nan(ind),-nan(ind)
4198,-nan(ind),-nan(ind),-nan(ind)
4199,-nan(ind),-nan(ind),-nan(ind)
4200,-nan(ind),-nan(ind),-nan(ind)
4201,-nan(ind),-nan(ind),-nan(ind)
4202,-nan(ind),-nan(ind),-nan(ind)
4203,-nan(ind),-nan(ind),-nan(ind)
4204,-nan(ind),-nan(ind),-nan(ind)
4205,-nan(ind),-nan(ind),-nan(ind)
4206,-nan(ind),-nan(ind),-nan(ind)
4207,-nan(ind),-nan(ind),-nan(ind)
4208,-nan(ind),-nan(ind),-nan(ind)
4209,-nan(ind),-nan(ind),-nan(ind)
4210,-nan(ind),-nan(ind),-nan(ind)
4211,-nan(ind),-nan(ind),-nan(ind)
4212,-nan(ind),-nan(ind),-nan(ind)
4213,-nan(ind),-nan(ind),-nan(ind)
4214,-nan(ind),-nan(ind),-nan(ind)
4215,-nan(ind),-nan(ind),-nan(ind)
4216,-nan(ind),-nan(ind),-nan(ind)
4217,-nan(ind),-nan(ind),-nan(ind)
4218,-nan(ind),-nan(ind),-nan(ind)
4219,-nan(ind),-nan(ind),-nan(ind)
4220,-nan(ind),-nan(ind),-nan(ind)
4221,-nan(ind),-nan(ind),-nan(ind)
4222,-nan(ind),-nan(ind),-nan(ind)
4223,-nan(ind),-nan(ind),-nan(ind)
4224,-nan(ind),-nan(ind),-nan(ind)
4225,-nan(ind),-nan(ind),-nan(ind)
4226,-nan(ind),-nan(ind),-nan(ind)
4227,-nan(ind),-nan(ind),-nan(ind)
4228,-nan(ind),-nan(ind),-nan(ind)
4229,-nan(ind),-nan(ind),-nan(ind)
4230,-nan(ind),-nan(ind),-nan(ind)
4231,-nan(ind),-nan(ind),-nan(ind)
4232,-nan(ind),-nan(ind),-nan(ind)
4233,-nan(ind),-nan(ind),-nan(ind)
4234,-nan(ind),-nan(ind),-nan(ind)
4235,-nan(ind),-nan(ind),-nan(ind)
4236,-nan(ind),-nan(ind),-nan(ind)
4237,-nan(ind),-nan(ind),-nan(ind)
4238,-nan(ind),-nan(ind),-nan(ind)
4239,-nan(ind),-nan(ind),-nan(ind)
4240,-nan(ind),-nan(ind),-nan(ind)
4241,-nan(ind),-nan(ind),-nan(ind)
4242,-nan(ind),-nan(ind),-nan(ind)
4243,-nan(ind),-nan(ind),-nan(ind)
4244,-nan(ind),-nan(ind),-nan(ind)
4245,-nan(ind),-nan(ind),-nan(ind)
4246,-nan(ind),-nan(ind),-nan(ind)
4247,-nan(ind),-nan(ind),-nan(ind)
4248,-nan(ind),-nan(ind),-nan(ind)
4249,-nan(ind),-nan(ind),-nan(ind)
4250,-nan(ind),-nan(ind),-nan(ind)
4251,-nan(ind),-nan(ind),-nan(ind)
4252,-nan(ind),-nan(ind),-nan(ind)
4253,-nan(ind),-nan(ind),-nan(ind)
4254,-nan(ind),-nan(ind),-nan(ind)
4255,-nan(ind),-nan(ind),-nan(ind)
4256,-nan(ind),-nan(ind),-nan(ind)
4257,-nan(ind),-nan(ind),-nan(ind)
4258,-nan(ind),-nan(ind),-nan(ind)
4259,-nan(ind),-nan(ind),-nan(ind)
4260,-nan(ind),-nan(ind),-nan(ind)
4261,-nan(ind),-nan(ind),-nan(ind)
4262,-nan(ind),-nan(ind),-nan(ind)
4263,-nan(ind),-nan(ind),-nan(ind)
4264,-nan(ind),-nan(ind),-nan(ind)
4265,-nan(ind),-nan(ind),-nan(ind)
4266,-nan(ind),-nan(ind),-nan(ind)
4267,-nan(ind),-nan(ind),-nan(ind)
4268,-nan(ind),-nan(ind),-nan(ind)
4269,-nan(ind),-nan(ind),-nan(ind)
4270,-nan(ind),-nan(ind),-nan(ind)
4271,-nan(ind),-nan(ind),-nan(ind)
4272,-nan(ind),-nan(ind),-nan(ind)
4273,-nan(ind),-nan(ind),-nan(ind)
4274,-nan(ind),-nan(ind),-nan(ind)
4275,-nan(ind),-nan(ind),-nan(ind)
4276,-nan(ind),-nan(ind),-nan(ind)
4277,-nan(ind),-nan(ind),-nan(ind)
4278,-nan(ind),-nan(ind),-nan(ind)
4279,-nan(ind),-nan(ind),-nan(ind)
4280,-nan(ind),-nan(ind),-nan(ind)
4281,-nan(ind),-nan(ind),-nan(ind)
4282,-nan(ind),-nan(ind),-nan(ind)
4283,-nan(ind),-nan(ind),-nan(ind)
4284,-nan(ind),-nan(ind),-nan(ind)
4285,-nan(ind),-nan(ind),-nan(ind)
4286,-nan(ind),-nan(ind),-nan(ind)
4287,-nan(ind),-nan(ind),-nan(ind)
4288,-nan(ind),-nan(ind),-nan(ind)
4289,-nan(ind),-nan(ind),-nan(ind)
4290,-nan(ind),-nan(ind),-nan(ind)
4291,-nan(ind),-nan(ind),-nan(ind)
4292,-nan(ind),-nan(ind),-nan(ind)
4293,-nan(ind),-nan(ind),-nan(ind)
4294,-nan(ind),-nan(ind),-nan(ind)
4295,-nan(ind),-nan(ind),-nan(ind)
4296,-nan(ind),-nan(ind),-nan(ind)
4297,-nan(ind),-nan(ind),-nan(ind)
4298,-nan(ind),-nan(ind),-nan(ind)
4299,-nan(ind),-nan(ind),-nan(ind)
4300,-nan(ind),-nan(ind),-nan(ind)
4301,-nan(ind),-nan(ind),-nan(ind)
4302,-nan(ind),-nan(ind),-nan(ind)
4303,-nan(ind),-nan(ind),-nan(ind)
4304,-nan(ind),-nan(ind),-nan(ind)
4305,-nan(ind),-nan(ind),-nan(ind)
4306,-nan(ind),-nan(ind),-nan(ind)
4307,-nan(ind),-nan(ind),-nan(ind)
4308,-nan(ind),-nan(ind),-nan(ind)
4309,-nan(ind),-nan(ind),-nan(ind)
4310,-nan(ind),-nan(ind),-nan(ind)
4311,-nan(ind),-nan(ind),-nan(ind)
4312,-nan(ind),-nan(ind),-nan(ind)
4313,-nan(ind),-nan(ind),-nan(ind)
4314,-nan(ind),-nan(ind),-nan(ind)
4315,-nan(ind),-nan(ind),-nan(ind)
4316,-nan(ind),-nan(ind),-nan(ind)
4317,-nan(ind),-nan(ind),-nan(ind)
4318,-nan(ind),-nan(ind),-nan(ind)
4319,-nan(ind),-nan(ind),-nan(ind)
4320,-nan(ind),-nan(ind),-nan(ind)
4321,-nan(ind),-nan(ind),-nan(ind)
4322,-nan(ind),-nan(ind),-nan(ind)
4323,-nan(ind),-nan(ind),-nan(ind)
4324,-nan(ind),-nan(ind),-nan(ind)
4325,-nan(ind),-nan(ind),-nan(ind)
4326,-nan(ind),-nan(ind),-nan(ind)
4327,-nan(ind),-nan(ind),-nan(ind)
4328,-nan(ind),-nan(ind),-nan(ind)
4329,-nan(ind),-nan(ind),-nan(ind)
4330,-nan(ind),-nan(ind),-nan(ind)
4331,-nan(ind),-nan(ind),-nan(ind)
4332,-nan(ind),-nan(ind),-nan(ind)
4333,-nan(ind),-nan(ind),-nan(ind)
4334,-nan(ind),-nan(ind),-nan(ind)
4335,-nan(ind),-nan(ind),-nan(ind)
4336,-nan(ind),-nan(ind),-nan(ind)
4337,-nan(ind),-nan(ind),-nan(ind)
4338,-nan(ind),-nan(ind),-nan(ind)
4339,-nan(ind),-nan(ind),-nan(ind)
4340,-nan(ind),-nan(ind),-nan(ind)
4341,-nan(ind),-nan(ind),-nan(ind)
4342,-nan(ind),-nan(ind),-nan(ind)
4343,-nan(ind),-nan(ind),-nan(ind)
4344,-nan(ind),-nan(ind),-nan(ind)
4345,-nan(ind),-nan(ind),-nan(ind)
4346,-nan(ind),-nan(ind),-nan(ind)
4347,-nan(ind),-nan(ind),-nan(ind)
4348,-nan(ind),-nan(ind),-nan(ind)
4349,-nan(ind),-nan(ind),-nan(ind)
4350,-nan(ind),-nan(ind),-nan(ind)
4351,-nan(ind),-nan(ind),-nan(ind)
4352,-nan(ind),-nan(ind),-nan(ind)
4353,-nan(ind),-nan(ind),-nan(ind)
4354,-nan(ind),-nan(ind),-nan(ind)
4355,-nan(ind),-nan(ind),-nan(ind)
4356,-nan(ind),-nan(ind),-nan(ind)
4357,-nan(ind),-nan(ind),-nan(ind)
4358,-nan(ind),-nan(ind),-nan(ind)
4359,-nan(ind),-nan(ind),-nan(ind)
4360,-nan(ind),-nan(ind),-nan(ind)
4361,-nan(ind),-nan(ind),-nan(ind)
4362,-nan(ind),-nan(ind),-nan(ind)
4363,-nan(ind),-nan(ind),-nan(ind)
4364,-nan(ind),-nan(ind),-nan(ind)
4365,-nan(ind),-nan(ind),-nan(ind)
4366,-nan(ind),-nan(ind),-nan(ind)
4367,-nan(ind),-nan(ind),-nan(ind)
4368,-nan(ind),-nan(ind),-nan(ind)
4369,-nan(ind),-nan(ind),-nan(ind)
4370,-nan(ind),-nan(ind),-nan(ind)
4371,-nan(ind),-nan(ind),-nan(ind)
4372,-nan(ind),-nan(ind),-nan(ind)
4373,-nan(ind),-nan(ind),-nan(ind)
4374,-nan(ind),-nan(ind),-nan(ind)
4375,-nan(ind),-nan(ind),-nan(ind)
4376,-nan(ind),-nan(ind),-nan(ind)
4377,-nan(ind),-nan(ind),-nan(ind)
4378,-nan(ind),-nan(ind),-nan(ind)
4379,-nan(ind),-nan(ind),-nan(ind)
4380,-nan(ind),-nan(ind),-nan(ind)
4381,-nan(ind),-nan(ind),-nan(ind)
4382,-nan(ind),-nan(ind),-nan(ind)
4383,-nan(ind),-nan(ind),-nan(ind)
4384,-nan(ind),-nan(ind),-nan(ind)
4385,-nan(ind),-nan(ind),-nan(ind)
4386,-nan(ind),-nan(ind),-nan(ind)
4387,-nan(ind),-nan(ind),-nan(ind)
4388,-nan(ind),-nan(ind),-nan(ind)
4389,-nan(ind),-nan(ind),-nan(ind)
4390,-nan(ind),-nan(ind),-nan(ind)
4391,-nan(ind),-nan(ind),-nan(ind)
4392,-nan(ind),-nan(ind),-nan(ind)
4393,-nan(ind),-nan(ind),-nan(ind)
4394,-nan(ind),-nan(ind),-nan(ind)
4395,-nan(ind),-nan(ind),-nan(ind)
4396,-nan(ind),-nan(ind),-nan(ind)
4397,-nan(ind),-nan(ind),-nan(ind)
4398,-nan(ind),-nan(ind),-nan(ind)
4399,-nan(ind),-nan(ind),-nan(ind)
4400,-nan(ind),-nan(ind),-nan(ind)
4401,-nan(ind),-nan(ind),-nan(ind)
4402,-nan(ind),-nan(ind),-nan(ind)
4403,-nan(ind),-nan(ind),-nan(ind)
4404,-nan(ind),-nan(ind),-nan(ind)
4405,-nan(ind),-nan(ind),-nan(ind)
4406,-nan(ind),-nan(ind),-nan(ind)
4407,-nan(ind),-nan(ind),-nan(ind)
4408,-nan(ind),-nan(ind),-nan(ind)
4409,-nan(ind),-nan(ind),-nan(ind)
4410,-nan(ind),-nan(ind),-nan(ind)
4411,-nan(ind),-nan(ind),-nan(ind)
4412,-nan(ind),-nan(ind),-nan(ind)
4413,-nan(ind),-nan(ind),-nan(ind)
4414,-nan(ind),-nan(ind),-nan(ind)
4415,-nan(ind),-nan(ind),-nan(ind)
4416,-nan(ind),-nan(ind),-nan(ind)
4417,-nan(ind),-nan(ind),-nan(ind)
4418,-nan(ind),-nan(ind),-nan(ind)
4419,-nan(ind),-nan(ind),-nan(ind)
4420,-nan(ind),-nan(ind),-nan(ind)
4421,-nan(ind),-nan(ind),-nan(ind)
4422,-nan(ind),-nan(ind),-nan(ind)
4423,-nan(ind),-nan(ind),-nan(ind)
4424,-nan(ind),-nan(ind),-nan(ind)
4425,-nan(ind),-nan(ind),-nan(ind)
4426,-nan(ind),-nan(ind),-nan(ind)
4427,-nan(ind),-nan(ind),-nan(ind)
4428,-nan(ind),-nan(ind),-nan(ind)
4429,-nan(ind),-nan(ind),-nan(ind)
4430,-nan(ind),-nan(ind),-nan(ind)
4431,-nan(ind),-nan(ind),-nan(ind)
4432,-nan(ind),-nan(ind),-nan(ind)
4433,-nan(ind),-nan(ind),-nan(ind)
4434,-nan(ind),-nan(ind),-nan(ind)
4435,-nan(ind),-nan(ind),-nan(ind)
4436,-nan(ind),-nan(ind),-nan(ind)
4437,-nan(ind),-nan(ind),-nan(ind)
4438,-nan(ind),-nan(ind),-nan(ind)
4439,-nan(ind),-nan(ind),-nan(ind)
4440,-nan(ind),-nan(ind),-nan(ind)
4441,-nan(ind),-nan(ind),-nan(ind)
4442,-nan(ind),-nan(ind),-nan(ind)
4443,-nan(ind),-nan(ind),-nan(ind)
4444,-nan(ind),-nan(ind),-nan(ind)
4445,-nan(ind),-nan(ind),-nan(ind)
4446,-nan(ind),-nan(ind),-nan(ind)
4447,-nan(ind),-nan(ind),-nan(ind)
4448,-nan(ind),-nan(ind),-nan(ind)
4449,-nan(ind),-nan(ind),-nan(ind)
4450,-nan(ind),-nan(ind),-nan(ind)
4451,-nan(ind),-nan(ind),-nan(ind)
4452,-nan(ind),-nan(ind),-nan(ind)
4453,-nan(ind),-nan(ind),-nan(ind)
4454,-nan(ind),-nan(ind),-nan(ind)
4455,-nan(ind),-nan(ind),-nan(ind)
4456,-nan(ind),-nan(ind),-nan(ind)
4457,-nan(ind),-nan(ind),-nan(ind)
4458,-nan(ind),-nan(ind),-nan(ind)
4459,-nan(ind),-nan(ind),-nan(ind)
4460,-nan(ind),-nan(ind),-nan(ind)
4461,-nan(ind),-nan(ind),-nan(ind)
4462,-nan(ind),-nan(ind),-nan(ind)
4463,-nan(ind),-nan(ind),-nan(ind)
4464,-nan(ind),-nan(ind),-nan(ind)
4465,-nan(ind),-nan(ind),-nan(ind)
4466,-nan(ind),-nan(ind),-nan(ind)
4467,-nan(ind),-nan(ind),-nan(ind)
4468,-nan(ind),-nan(ind),-nan(ind)
4469,-nan(ind),-nan(ind),-nan(ind)
4470,-nan(ind),-nan(ind),-nan(ind)
4471,-nan(ind),-nan(ind),-nan(ind)
4472,-nan(ind),-nan(ind),-nan(ind)
4473,-nan(ind),-nan(ind),-nan(ind)
4474,-nan(ind),-nan(ind),-nan(ind)
4475,-nan(ind),-nan(ind),-nan(ind)
4476,-nan(ind),-nan(ind),-nan(ind)
4477,-nan(ind),-nan(ind),-nan(ind)
4478,-nan(ind),-nan(ind),-nan(ind)
4479,-nan(ind),-nan(ind),-nan(ind)
4480,-nan(ind),-nan(ind),-nan(ind)
4481,-nan(ind),-nan(ind),-nan(ind)
4482,-nan(ind),-nan(ind),-nan(ind)
4483,-nan(ind),-nan(ind),-nan(ind)
4484,-nan(ind),-nan(ind),-nan(ind)
4485,-nan(ind),-nan(ind),-nan(ind)
4486,-nan(ind),-nan(ind),-nan(ind)
4487,-nan(ind),-nan(ind),-nan(ind)
4488,-nan(ind),-nan(ind),-nan(ind)
4489,-nan(ind),-nan(ind),-nan(ind)
4490,-nan(ind),-nan(ind),-nan(ind)
4491,-nan(ind),-nan(ind),-nan(ind)
4492,-nan(ind),-nan(ind),-nan(ind)
4493,-nan(ind),-nan(ind),-nan(ind)
4494,-nan(ind),-nan(ind),-nan(ind)
4495,-nan(ind),-nan(ind),-nan(ind)
4496,-nan(ind),-nan(ind),-nan(ind)
4497,-nan(ind),-nan(ind),-nan(ind)
4498,-nan(ind),-nan(ind),-nan(ind)
4499,-nan(ind),-nan(ind),-nan(ind)
4500,-nan(ind),-nan(ind),-nan(ind)
4501,-nan(ind),-nan(ind),-nan(ind)
4502,-nan(ind),-nan(ind),-nan(ind)
4503,-nan(ind),-nan(ind),-nan(ind)
4504,-nan(ind),-nan(ind),-nan(ind)
4505,-nan(ind),-nan(ind),-nan(ind)
4506,-nan(ind),-nan(ind),-nan(ind)
4507,-nan(ind),-nan(ind),-nan(ind)
4508,-nan(ind),-nan(ind),-nan(ind)
4509,-nan(ind),-nan(ind),-nan(ind)
4510,-nan(ind),-nan(ind),-nan(ind)
4511,-nan(ind),-nan(ind),-nan(ind)
4512,-nan(ind),-nan(ind),-nan(ind)
4513,-nan(ind),-nan(ind),-nan(ind)
4514,-nan(ind),-nan(ind),-nan(ind)
4515,-nan(ind),-nan(ind),-nan(ind)
4516,-nan(ind),-nan(ind),-nan(ind)
4517,-nan(ind),-nan(ind),-nan(ind)
4518,-nan(ind),-nan(ind),-nan(ind)
4519,-nan(ind),-nan(ind),-nan(ind)
4520,-nan(ind),-nan(ind),-nan(ind)
4521,-nan(ind),-nan(ind),-nan(ind)
4522,-nan(ind),-nan(ind),-nan(ind)
4523,-nan(ind),-nan(ind),-nan(ind)
4524,-nan(ind),-nan(ind),-nan(ind)
4525,-nan(ind),-nan(ind),-nan(ind)
4526,-nan(ind),-nan(ind),-nan(ind)
4527,-nan(ind),-nan(ind),-nan(ind)
4528,-nan(ind),-nan(ind),-nan(ind)
4529,-nan(ind),-nan(ind),-nan(ind)
4530,-nan(ind),-nan(ind),-nan(ind)
4531,-nan(ind),-nan(ind),-nan(ind)
4532,-nan(ind),-nan(ind),-nan(ind)
4533,-nan(ind),-nan(ind),-nan(ind)
4534,-nan(ind),-nan(ind),-nan(ind)
4535,-nan(ind),-nan(ind),-nan(ind)
4536,-nan(ind),-nan(ind),-nan(ind)
4537,-nan(ind),-nan(ind),-nan(ind)
4538,-nan(ind),-nan(ind),-nan(ind)
4539,-nan(ind),-nan(ind),-nan(ind)
4540,-nan(ind),-nan(ind),-nan(ind)
4541,-nan(ind),-nan(ind),-nan(ind)
4542,-nan(ind),-nan(ind),-nan(ind)
4543,-nan(ind),-nan(ind),-nan(ind)
4544,-nan(ind),-nan(ind),-nan(ind)
4545,-nan(ind),-nan(ind),-nan(ind)
4546,-nan(ind),-nan(ind),-nan(ind)
4547,-nan(ind),-nan(ind),-nan(ind)
4548,-nan(ind),-nan(ind),-nan(ind)
4549,-nan(ind),-nan(ind),-nan(ind)
4550,-nan(ind),-nan(ind),-nan(ind)
4551,-nan(ind),-nan(ind),-nan(ind)
4552,-nan(ind),-nan(ind),-nan(ind)
4553,-nan(ind),-nan(ind),-nan(ind)
4554,-nan(ind),-nan(ind),-nan(ind)
4555,-nan(ind),-nan(ind),-nan(ind)
4556,-nan(ind),-nan(ind),-nan(ind)
4557,-nan(ind),-nan(ind),-nan(ind)
4558,-nan(ind),-nan(ind),-nan(ind)
4559,-nan(ind),-nan(ind),-nan(ind)
4560,-nan(ind),-nan(ind),-nan(ind)
4561,-nan(ind),-nan(ind),-nan(ind)
4562,-nan(ind),-nan(ind),-nan(ind)
4563,-nan(ind),-nan(ind),-nan(ind)
4564,-nan(ind),-nan(ind),-nan(ind)
4565,-nan(ind),-nan(ind),-nan(ind)
4566,-nan(ind),-nan(ind),-nan(ind)
4567,-nan(ind),-nan(ind),-nan(ind)
4568,-nan(ind),-nan(ind),-nan(ind)
4569,-nan(ind),-nan(ind),-nan(ind)
4570,-nan(ind),-nan(ind),-nan(ind)
4571,-nan(ind),-nan(ind),-nan(ind)
4572,-nan(ind),-nan(ind),-nan(ind)
4573,-nan(ind),-nan(ind),-nan(ind)
4574,-nan(ind),-nan(ind),-nan(ind)
4575,-nan(ind),-nan(ind),-nan(ind)
4576,-nan(ind),-nan(ind),-nan(ind)
4577,-nan(ind),-nan(ind),-nan(ind)
4578,-nan(ind),-nan(ind),-nan(ind)
4579,-nan(ind),-nan(ind),-nan(ind)
4580,-nan(ind),-nan(ind),-nan(ind)
4581,-nan(ind),-nan(ind),-nan(ind)
4582,-nan(ind),-nan(ind),-nan(ind)
4583,-nan(ind),-nan(ind),-nan(ind)
4584,-nan(ind),-nan(ind),-nan(ind)
4585,-nan(ind),-nan(ind),-nan(ind)
4586,-nan(ind),-nan(ind),-nan(ind)
4587,-nan(ind),-nan(ind),-nan(ind)
4588,-nan(ind),-nan(ind),-nan(ind)
4589,-nan(ind),-nan(ind),-nan(ind)
4590,-nan(ind),-nan(ind),-nan(ind)
4591,-nan(ind),-nan(ind),-nan(ind)
4592,-nan(ind),-nan(ind),-nan(ind)
4593,-nan(ind),-nan(ind),-nan(ind)
4594,-nan(ind),-nan(ind),-nan(ind)
4595,-nan(ind),-nan(ind),-nan(ind)
4596,-nan(ind),-nan(ind),-nan(ind)
4597,-nan(ind),-nan(ind),-nan(ind)
4598,-nan(ind),-nan(ind),-nan(ind)
4599,-nan(ind),-nan(ind),-nan(ind)
4600,-nan(ind),-nan(ind),-nan(ind)
4601,-nan(ind),-nan(ind),-nan(ind)
4602,-nan(ind),-nan(ind),-nan(ind)
4603,-nan(ind),-nan(ind),-nan(ind)
4604,-nan(ind),-nan(ind),-nan(ind)
4605,-nan(ind),-nan(ind),-nan(ind)
4606,-nan(ind),-nan(ind),-nan(ind)
4607,-nan(ind),-nan(ind),-nan(ind)
4608,-nan(ind),-nan(ind),-nan(ind)
4609,-nan(ind),-nan(ind),-nan(ind)
4610,-nan(ind),-nan(ind),-nan(ind)
4611,-nan(ind),-nan(ind),-nan(ind)
4612,-nan(ind),-nan(ind),-nan(ind)
4613,-nan(ind),-nan(ind),-nan(ind)
4614,-nan(ind),-nan(ind),-nan(ind)
